"rep","sampleSize","noiseRate","treeDepth","errorRate"
7,1024,0,15,0.0296344757
7,1024,0,16,0.0296344757
7,1024,0,17,0.0296344757
7,1024,0,18,0.0296344757
7,1024,0,19,0.0296344757
7,1024,0,20,0.0296344757
7,2048,0,2,0.2178506851
7,2048,0,3,0.1509943008
7,2048,0,4,0.1120576859
7,2048,0,5,0.0674743652
7,2048,0,6,0.052312851
7,2048,0,7,0.0428676605
7,2048,0,8,0.0286407471
7,2048,0,9,0.0247993469
7,2048,0,10,0.0190887451
7,2048,0,11,0.0184135437
7,2048,0,12,0.0184135437
7,2048,0,13,0.0184135437
7,2048,0,14,0.0184135437
7,2048,0,15,0.0184135437
7,2048,0,16,0.0184135437
7,2048,0,17,0.0184135437
7,2048,0,18,0.0184135437
7,2048,0,19,0.0184135437
7,2048,0,20,0.0184135437
7,4096,0,2,0.2504367828
7,4096,0,3,0.1279315948
7,4096,0,4,0.103685379
7,4096,0,5,0.0861663818
7,4096,0,6,0.0447559357
7,4096,0,7,0.0389375687
7,4096,0,8,0.0318078995
7,4096,0,9,0.0213012695
7,4096,0,10,0.0165901184
7,4096,0,11,0.0157384872
7,4096,0,12,0.0151844025
7,4096,0,13,0.0151844025
7,4096,0,14,0.0151844025
7,4096,0,15,0.0151844025
7,4096,0,16,0.0151844025
7,4096,0,17,0.0151844025
7,4096,0,18,0.0151844025
7,4096,0,19,0.0151844025
7,4096,0,20,0.0151844025
7,8192,0,2,0.2395410538
7,8192,0,3,0.1273794174
7,8192,0,4,0.1081361771
7,8192,0,5,0.0644388199
7,8192,0,6,0.0478639603
7,8192,0,7,0.0361700058
7,8192,0,8,0.0273237228
7,8192,0,9,0.0170698166
7,8192,0,10,0.014456749
7,8192,0,11,0.0124187469
7,8192,0,12,0.0107727051
7,8192,0,13,0.0104179382
7,8192,0,14,0.0104179382
7,8192,0,15,0.0104179382
7,8192,0,16,0.0104179382
7,8192,0,17,0.0104179382
7,8192,0,18,0.0104179382
7,8192,0,19,0.0104179382
7,8192,0,20,0.0104179382
7,16384,0,2,0.2430181503
7,16384,0,3,0.1318683624
7,16384,0,4,0.0926771164
7,16384,0,5,0.0815820694
7,16384,0,6,0.0456533432
7,16384,0,7,0.0346260071
7,16384,0,8,0.0280733109
7,16384,0,9,0.0179462433
7,16384,0,10,0.0145721436
7,16384,0,11,0.0119228363
7,16384,0,12,0.0079603195
7,16384,0,13,0.0070180893
7,16384,0,14,0.006980896
7,16384,0,15,0.006980896
7,16384,0,16,0.006980896
7,16384,0,17,0.006980896
7,16384,0,18,0.006980896
7,16384,0,19,0.006980896
7,16384,0,20,0.006980896
7,32768,0,2,0.236989975
7,32768,0,3,0.1288366318
7,32768,0,4,0.096408844
7,32768,0,5,0.0722579956
7,32768,0,6,0.0469398499
7,32768,0,7,0.0332098007
7,32768,0,8,0.0279970169
7,32768,0,9,0.0180215836
7,32768,0,10,0.0130004883
7,32768,0,11,0.0099744797
7,32768,0,12,0.0076160431
7,32768,0,13,0.0060415268
7,32768,0,14,0.0054178238
7,32768,0,15,0.0053243637
7,32768,0,16,0.0053243637
7,32768,0,17,0.0053243637
7,32768,0,18,0.0053243637
7,32768,0,19,0.0053243637
7,32768,0,20,0.0053243637
7,64,0.02,2,0.1859579086
7,64,0.02,3,0.1271066666
7,64,0.02,4,0.1318187714
7,64,0.02,5,0.112200737
7,64,0.02,6,0.1073913574
7,64,0.02,7,0.1073913574
7,64,0.02,8,0.1073913574
7,64,0.02,9,0.1073913574
7,64,0.02,10,0.1073913574
7,64,0.02,11,0.1073913574
7,64,0.02,12,0.1073913574
7,64,0.02,13,0.1073913574
7,64,0.02,14,0.1073913574
7,64,0.02,15,0.1073913574
7,64,0.02,16,0.1073913574
7,64,0.02,17,0.1073913574
7,64,0.02,18,0.1073913574
7,64,0.02,19,0.1073913574
7,64,0.02,20,0.1073913574
7,128,0.02,2,0.2272891998
7,128,0.02,3,0.1829051971
7,128,0.02,4,0.1248960495
7,128,0.02,5,0.1073026657
7,128,0.02,6,0.131070137
7,128,0.02,7,0.0841379166
7,128,0.02,8,0.0841379166
7,128,0.02,9,0.0841379166
7,128,0.02,10,0.0841379166
7,128,0.02,11,0.0841379166
7,128,0.02,12,0.0841379166
7,128,0.02,13,0.0841379166
7,128,0.02,14,0.0841379166
7,128,0.02,15,0.0841379166
7,128,0.02,16,0.0841379166
7,128,0.02,17,0.0841379166
7,128,0.02,18,0.0841379166
7,128,0.02,19,0.0841379166
7,128,0.02,20,0.0841379166
7,256,0.02,2,0.2510452271
7,256,0.02,3,0.1515798569
7,256,0.02,4,0.1304702759
7,256,0.02,5,0.092590332
7,256,0.02,6,0.0991830826
7,256,0.02,7,0.1002912521
7,256,0.02,8,0.1051750183
7,256,0.02,9,0.1051750183
7,256,0.02,10,0.1051750183
7,256,0.02,11,0.1051750183
7,256,0.02,12,0.1051750183
7,256,0.02,13,0.1051750183
7,256,0.02,14,0.1051750183
7,256,0.02,15,0.1051750183
7,256,0.02,16,0.1051750183
7,256,0.02,17,0.1051750183
7,256,0.02,18,0.1051750183
7,256,0.02,19,0.1051750183
7,256,0.02,20,0.1051750183
7,512,0.02,2,0.2123813629
7,512,0.02,3,0.1329317093
7,512,0.02,4,0.1258735657
7,512,0.02,5,0.1092405319
7,512,0.02,6,0.0484313965
7,512,0.02,7,0.0425634384
7,512,0.02,8,0.0499534607
7,512,0.02,9,0.0586614609
7,512,0.02,10,0.0586614609
7,512,0.02,11,0.0586614609
7,512,0.02,12,0.0586614609
7,512,0.02,13,0.0586614609
7,512,0.02,14,0.0586614609
7,512,0.02,15,0.0586614609
7,512,0.02,16,0.0586614609
7,512,0.02,17,0.0586614609
7,512,0.02,18,0.0586614609
7,512,0.02,19,0.0586614609
7,512,0.02,20,0.0586614609
7,1024,0.02,2,0.2425642014
7,1024,0.02,3,0.1306972504
7,1024,0.02,4,0.0976324081
7,1024,0.02,5,0.0761089325
7,1024,0.02,6,0.0533437729
7,1024,0.02,7,0.0406398773
7,1024,0.02,8,0.0343255997
7,1024,0.02,9,0.0487260818
7,1024,0.02,10,0.050034523
7,1024,0.02,11,0.050034523
7,1024,0.02,12,0.050034523
7,1024,0.02,13,0.050034523
7,1024,0.02,14,0.050034523
7,1024,0.02,15,0.050034523
7,1024,0.02,16,0.050034523
7,1024,0.02,17,0.050034523
7,1024,0.02,18,0.050034523
7,1024,0.02,19,0.050034523
7,1024,0.02,20,0.050034523
7,2048,0.02,2,0.1685991287
7,2048,0.02,3,0.1672668457
7,2048,0.02,4,0.0792198181
7,2048,0.02,5,0.0751342773
7,2048,0.02,6,0.0615434647
7,2048,0.02,7,0.0388317108
7,2048,0.02,8,0.0307912827
7,2048,0.02,9,0.0332670212
7,2048,0.02,10,0.0469331741
7,2048,0.02,11,0.0429191589
7,2048,0.02,12,0.0429191589
7,2048,0.02,13,0.0429191589
7,2048,0.02,14,0.0429191589
7,2048,0.02,15,0.0429191589
7,2048,0.02,16,0.0429191589
7,2048,0.02,17,0.0429191589
7,2048,0.02,18,0.0429191589
7,2048,0.02,19,0.0429191589
7,2048,0.02,20,0.0429191589
7,4096,0.02,2,0.2089834213
7,4096,0.02,3,0.1450204849
7,4096,0.02,4,0.1034564972
7,4096,0.02,5,0.0732879639
7,4096,0.02,6,0.0508308411
7,4096,0.02,7,0.0352973938
7,4096,0.02,8,0.0268526077
7,4096,0.02,9,0.0213298798
7,4096,0.02,10,0.0228347778
7,4096,0.02,11,0.034954071
7,4096,0.02,12,0.0348796844
7,4096,0.02,13,0.0348796844
7,4096,0.02,14,0.0348796844
7,4096,0.02,15,0.0348796844
7,4096,0.02,16,0.0348796844
7,4096,0.02,17,0.0348796844
7,4096,0.02,18,0.0348796844
7,4096,0.02,19,0.0348796844
7,4096,0.02,20,0.0348796844
7,8192,0.02,2,0.2147541046
7,8192,0.02,3,0.1332874298
7,8192,0.02,4,0.0918483734
7,8192,0.02,5,0.0638847351
7,8192,0.02,6,0.0519514084
7,8192,0.02,7,0.034034729
7,8192,0.02,8,0.028260231
7,8192,0.02,9,0.0187320709
7,8192,0.02,10,0.0151090622
7,8192,0.02,11,0.0171766281
7,8192,0.02,12,0.0329723358
7,8192,0.02,13,0.0315132141
7,8192,0.02,14,0.0315132141
7,8192,0.02,15,0.0315132141
7,8192,0.02,16,0.0315132141
7,8192,0.02,17,0.0315132141
7,8192,0.02,18,0.0315132141
7,8192,0.02,19,0.0315132141
7,8192,0.02,20,0.0315132141
7,16384,0.02,2,0.2506475449
7,16384,0.02,3,0.1350498199
7,16384,0.02,4,0.0921878815
7,16384,0.02,5,0.0884580612
7,16384,0.02,6,0.0501508713
7,16384,0.02,7,0.0356454849
7,16384,0.02,8,0.0311746597
7,16384,0.02,9,0.0179920197
7,16384,0.02,10,0.0128202438
7,16384,0.02,11,0.0114421844
7,32768,0.02,2,0.239771843
7,32768,0.02,3,0.1309814453
7,32768,0.02,4,0.0912017822
7,32768,0.02,5,0.0815973282
7,32768,0.02,6,0.0459842682
7,32768,0.02,7,0.0319623947
7,32768,0.02,8,0.0272722244
7,32768,0.02,9,0.0171384811
7,32768,0.02,10,0.0131244659
7,64,0.04,2,0.2568216324
7,64,0.04,3,0.1731929779
7,64,0.04,4,0.1496829987
7,64,0.04,5,0.15883255
7,64,0.04,6,0.1710329056
7,64,0.04,7,0.1710329056
7,64,0.04,8,0.1710329056
7,64,0.04,9,0.1710329056
7,64,0.04,10,0.1710329056
7,64,0.04,11,0.1710329056
7,64,0.04,12,0.1710329056
7,64,0.04,13,0.1710329056
7,64,0.04,14,0.1710329056
7,64,0.04,15,0.1710329056
7,64,0.04,16,0.1710329056
7,64,0.04,17,0.1710329056
7,64,0.04,18,0.1710329056
7,64,0.04,19,0.1710329056
7,64,0.04,20,0.1710329056
7,128,0.04,2,0.1708927155
7,128,0.04,3,0.168712616
7,128,0.04,4,0.168712616
7,128,0.04,5,0.0817623138
7,128,0.04,6,0.1100263596
7,128,0.04,7,0.0883598328
7,128,0.04,8,0.0883598328
7,128,0.04,9,0.0883598328
7,128,0.04,10,0.0883598328
7,128,0.04,11,0.0883598328
7,128,0.04,12,0.0883598328
7,128,0.04,13,0.0883598328
7,128,0.04,14,0.0883598328
7,128,0.04,15,0.0883598328
7,128,0.04,16,0.0883598328
7,128,0.04,17,0.0883598328
7,128,0.04,18,0.0883598328
7,128,0.04,19,0.0883598328
7,128,0.04,20,0.0883598328
7,256,0.04,2,0.2538642883
7,256,0.04,3,0.1592121124
7,256,0.04,4,0.1186695099
7,256,0.04,5,0.0888338089
7,256,0.04,6,0.0815601349
7,256,0.04,7,0.0929985046
7,256,0.04,8,0.0892505646
7,256,0.04,9,0.0892505646
7,256,0.04,10,0.0892505646
7,256,0.04,11,0.0892505646
7,256,0.04,12,0.0892505646
7,256,0.04,13,0.0892505646
7,256,0.04,14,0.0892505646
7,256,0.04,15,0.0892505646
7,256,0.04,16,0.0892505646
7,256,0.04,17,0.0892505646
7,256,0.04,18,0.0892505646
7,256,0.04,19,0.0892505646
7,256,0.04,20,0.0892505646
7,512,0.04,2,0.1879835129
7,512,0.04,3,0.172211647
7,512,0.04,4,0.172211647
7,512,0.04,5,0.0677566528
7,512,0.04,6,0.05727005
7,512,0.04,7,0.0542154312
7,512,0.04,8,0.0835313797
7,512,0.04,9,0.07218647
7,512,0.04,10,0.07218647
7,512,0.04,11,0.07218647
7,512,0.04,12,0.07218647
7,512,0.04,13,0.07218647
7,512,0.04,14,0.07218647
7,512,0.04,15,0.07218647
7,512,0.04,16,0.07218647
7,512,0.04,17,0.07218647
7,512,0.04,18,0.07218647
7,512,0.04,19,0.07218647
7,512,0.04,20,0.07218647
7,1024,0.04,2,0.2510004044
7,1024,0.04,3,0.1327962875
7,1024,0.04,4,0.1095228195
7,1024,0.04,5,0.0844488144
7,1024,0.04,6,0.0693855286
7,1024,0.04,7,0.0493249893
7,1024,0.04,8,0.0432014465
7,1024,0.04,9,0.0820236206
7,1024,0.04,10,0.0807819366
7,1024,0.04,11,0.0807819366
7,1024,0.04,12,0.0807819366
7,1024,0.04,13,0.0807819366
7,1024,0.04,14,0.0807819366
7,1024,0.04,15,0.0807819366
7,1024,0.04,16,0.0807819366
7,1024,0.04,17,0.0807819366
7,1024,0.04,18,0.0807819366
7,1024,0.04,19,0.0807819366
7,1024,0.04,20,0.0807819366
7,2048,0.04,2,0.2080850601
7,2048,0.04,3,0.1295232773
7,2048,0.04,4,0.0953426361
7,2048,0.04,5,0.069975853
7,2048,0.04,6,0.0485715866
7,2048,0.04,7,0.0481014252
7,2048,0.04,8,0.0392189026
7,2048,0.04,9,0.0478439331
7,2048,0.04,10,0.0677213669
7,2048,0.04,11,0.0583229065
7,2048,0.04,12,0.0583229065
7,2048,0.04,13,0.0583229065
7,2048,0.04,14,0.0583229065
7,2048,0.04,15,0.0583229065
7,2048,0.04,16,0.0583229065
7,2048,0.04,17,0.0583229065
7,2048,0.04,18,0.0583229065
7,2048,0.04,19,0.0583229065
7,2048,0.04,20,0.0583229065
7,4096,0.04,2,0.2324495316
7,4096,0.04,3,0.1408815384
7,4096,0.04,4,0.0868673325
7,4096,0.04,5,0.0758285522
7,4096,0.04,6,0.0552577972
7,4096,0.04,7,0.0360040665
7,4096,0.04,8,0.0282917023
7,4096,0.04,9,0.019777298
7,4096,0.04,10,0.0348100662
7,4096,0.04,11,0.055059433
7,4096,0.04,12,0.052980423
7,4096,0.04,13,0.052980423
7,4096,0.04,14,0.052980423
7,4096,0.04,15,0.052980423
7,4096,0.04,16,0.052980423
7,4096,0.04,17,0.052980423
7,4096,0.04,18,0.052980423
7,4096,0.04,19,0.052980423
7,4096,0.04,20,0.052980423
7,8192,0.04,2,0.2017908096
7,8192,0.04,3,0.1419935226
7,8192,0.04,4,0.1049118042
7,8192,0.04,5,0.0857076645
7,8192,0.04,6,0.0448036194
7,8192,0.04,7,0.0324354172
7,8192,0.04,8,0.0286779404
7,8192,0.04,9,0.0183162689
7,8192,0.04,10,0.0160255432
7,8192,0.04,11,0.0239295959
7,8192,0.04,12,0.0530996323
7,8192,0.04,13,0.0525932312
7,8192,0.04,14,0.0525932312
7,8192,0.04,15,0.0525932312
7,8192,0.04,16,0.0525932312
7,8192,0.04,17,0.0525932312
7,8192,0.04,18,0.0525932312
7,8192,0.04,19,0.0525932312
7,8192,0.04,20,0.0525932312
7,16384,0.04,2,0.2408294678
7,16384,0.04,3,0.1309223175
7,16384,0.04,4,0.1019630432
7,16384,0.04,5,0.0685358047
7,16384,0.04,6,0.0430412292
7,16384,0.04,7,0.0383062363
7,16384,0.04,8,0.0262374878
7,16384,0.04,9,0.0162467957
7,16384,0.04,10,0.0148906708
7,16384,0.04,11,0.0120296478
7,32768,0.04,2,0.224190712
7,32768,0.04,3,0.1371002197
7,32768,0.04,4,0.0865592957
7,32768,0.04,5,0.0800132751
7,32768,0.04,6,0.0473566055
7,32768,0.04,7,0.0298776627
7,32768,0.04,8,0.0256643295
7,32768,0.04,9,0.0172967911
7,64,0.06,2,0.1676902771
7,64,0.06,3,0.1744718552
7,64,0.06,4,0.1600675583
7,64,0.06,5,0.2087259293
7,64,0.06,6,0.144528389
7,64,0.06,7,0.144528389
7,64,0.06,8,0.144528389
7,64,0.06,9,0.144528389
7,64,0.06,10,0.144528389
7,64,0.06,11,0.144528389
7,64,0.06,12,0.144528389
7,64,0.06,13,0.144528389
7,64,0.06,14,0.144528389
7,64,0.06,15,0.144528389
7,64,0.06,16,0.144528389
7,64,0.06,17,0.144528389
7,64,0.06,18,0.144528389
7,64,0.06,19,0.144528389
7,64,0.06,20,0.144528389
7,128,0.06,2,0.2530860901
7,128,0.06,3,0.139799118
7,128,0.06,4,0.154718399
7,128,0.06,5,0.0817842484
7,128,0.06,6,0.1579303741
7,128,0.06,7,0.1169900894
7,128,0.06,8,0.1169900894
7,128,0.06,9,0.1169900894
7,128,0.06,10,0.1169900894
7,128,0.06,11,0.1169900894
7,128,0.06,12,0.1169900894
7,128,0.06,13,0.1169900894
7,128,0.06,14,0.1169900894
7,128,0.06,15,0.1169900894
7,128,0.06,16,0.1169900894
7,128,0.06,17,0.1169900894
7,128,0.06,18,0.1169900894
7,128,0.06,19,0.1169900894
7,128,0.06,20,0.1169900894
7,256,0.06,2,0.2144355774
7,256,0.06,3,0.1675844193
7,256,0.06,4,0.1268777847
7,256,0.06,5,0.0888557434
7,256,0.06,6,0.0532903671
7,256,0.06,7,0.0942134857
7,256,0.06,8,0.0897865295
7,256,0.06,9,0.0897865295
7,256,0.06,10,0.0897865295
7,256,0.06,11,0.0897865295
7,256,0.06,12,0.0897865295
7,256,0.06,13,0.0897865295
7,256,0.06,14,0.0897865295
7,256,0.06,15,0.0897865295
7,256,0.06,16,0.0897865295
7,256,0.06,17,0.0897865295
7,256,0.06,18,0.0897865295
7,256,0.06,19,0.0897865295
7,256,0.06,20,0.0897865295
7,512,0.06,2,0.2434415817
7,512,0.06,3,0.1460494995
7,512,0.06,4,0.1169166565
7,512,0.06,5,0.0759553909
7,512,0.06,6,0.0814714432
7,512,0.06,7,0.0673713684
7,512,0.06,8,0.1079158783
7,512,0.06,9,0.0864171982
7,512,0.06,10,0.0864171982
7,512,0.06,11,0.0864171982
7,512,0.06,12,0.0864171982
7,512,0.06,13,0.0864171982
7,512,0.06,14,0.0864171982
7,512,0.06,15,0.0864171982
7,512,0.06,16,0.0864171982
7,512,0.06,17,0.0864171982
7,512,0.06,18,0.0864171982
7,512,0.06,19,0.0864171982
7,512,0.06,20,0.0864171982
7,1024,0.06,2,0.1851015091
7,1024,0.06,3,0.1785678864
7,1024,0.06,4,0.1128902435
7,1024,0.06,5,0.0852813721
7,1024,0.06,6,0.0494060516
7,1024,0.06,7,0.0413341522
7,1024,0.06,8,0.0506706238
7,1024,0.06,9,0.0756883621
7,1024,0.06,10,0.0790338516
7,1024,0.06,11,0.0790338516
7,1024,0.06,12,0.0790338516
7,1024,0.06,13,0.0790338516
7,1024,0.06,14,0.0790338516
7,1024,0.06,15,0.0790338516
7,1024,0.06,16,0.0790338516
7,1024,0.06,17,0.0790338516
7,1024,0.06,18,0.0790338516
7,1024,0.06,19,0.0790338516
7,1024,0.06,20,0.0790338516
7,2048,0.06,2,0.2392396927
7,2048,0.06,3,0.1434078217
7,2048,0.06,4,0.0911226273
7,2048,0.06,5,0.0721702576
7,2048,0.06,6,0.0576610565
7,2048,0.06,7,0.0389823914
7,2048,0.06,8,0.037229538
7,2048,0.06,9,0.0494880676
7,2048,0.06,10,0.0747318268
7,2048,0.06,11,0.0753555298
7,2048,0.06,12,0.0753555298
7,2048,0.06,13,0.0753555298
7,2048,0.06,14,0.0753555298
7,2048,0.06,15,0.0753555298
7,2048,0.06,16,0.0753555298
7,2048,0.06,17,0.0753555298
7,2048,0.06,18,0.0753555298
7,2048,0.06,19,0.0753555298
7,2048,0.06,20,0.0753555298
7,4096,0.06,2,0.223274231
7,4096,0.06,3,0.1388320923
7,4096,0.06,4,0.104010582
7,4096,0.06,5,0.0775156021
7,4096,0.06,6,0.0520381927
7,4096,0.06,7,0.0346508026
7,4096,0.06,8,0.0284795761
7,4096,0.06,9,0.0276088715
7,4096,0.06,11,0.0760946274
7,4096,0.06,12,0.0756416321
7,4096,0.06,13,0.0756416321
7,4096,0.06,14,0.0756416321
7,4096,0.06,15,0.0756416321
7,4096,0.06,16,0.0756416321
7,4096,0.06,17,0.0756416321
7,4096,0.06,18,0.0756416321
7,4096,0.06,19,0.0756416321
7,4096,0.06,20,0.0756416321
7,8192,0.06,2,0.2247514725
7,8192,0.06,3,0.1293764114
7,8192,0.06,4,0.1098394394
7,8192,0.06,5,0.0755386353
7,8192,0.06,6,0.0477399826
7,8192,0.06,7,0.0375022888
7,8192,0.06,8,0.0267887115
7,8192,0.06,9,0.0221996307
7,16384,0.06,2,0.2375621796
7,16384,0.06,3,0.134724617
7,16384,0.06,4,0.099199295
7,16384,0.06,5,0.0828742981
7,16384,0.06,6,0.0549058914
7,16384,0.06,7,0.0311460495
7,16384,0.06,8,0.0267896652
7,32768,0.06,2,0.2234611511
7,32768,0.06,3,0.1373300552
7,32768,0.06,4,0.0870838165
7,32768,0.06,5,0.0777549744
7,32768,0.06,6,0.0515394211
7,32768,0.06,7,0.0331134796
7,32768,0.06,8,0.025220871
7,32768,0.06,9,0.0182495117
7,64,0.08,2,0.1691894531
7,64,0.08,3,0.1535749435
7,64,0.08,4,0.1535749435
7,64,0.08,5,0.2078342438
7,64,0.08,6,0.174703598
7,64,0.08,7,0.174703598
7,64,0.08,8,0.174703598
7,64,0.08,9,0.174703598
7,64,0.08,10,0.174703598
7,64,0.08,11,0.174703598
7,64,0.08,12,0.174703598
7,64,0.08,13,0.174703598
7,64,0.08,14,0.174703598
7,64,0.08,15,0.174703598
7,64,0.08,16,0.174703598
7,64,0.08,17,0.174703598
7,64,0.08,18,0.174703598
7,64,0.08,19,0.174703598
7,64,0.08,20,0.174703598
7,128,0.08,2,0.1840009689
7,128,0.08,3,0.1518201828
7,128,0.08,4,0.1472578049
7,128,0.08,5,0.1236381531
7,128,0.08,6,0.0992679596
7,128,0.08,7,0.1125965118
7,128,0.08,8,0.1125965118
7,128,0.08,9,0.1125965118
7,128,0.08,10,0.1125965118
7,128,0.08,11,0.1125965118
7,128,0.08,12,0.1125965118
7,128,0.08,13,0.1125965118
7,128,0.08,14,0.1125965118
7,128,0.08,15,0.1125965118
7,128,0.08,16,0.1125965118
7,128,0.08,17,0.1125965118
7,128,0.08,18,0.1125965118
7,128,0.08,19,0.1125965118
7,128,0.08,20,0.1125965118
7,256,0.08,2,0.2542963028
7,256,0.08,3,0.1272554398
7,256,0.08,4,0.1360578537
7,256,0.08,5,0.1149072647
7,256,0.08,6,0.0785503387
7,256,0.08,7,0.1697330475
7,256,0.08,8,0.131477356
7,256,0.08,9,0.131477356
7,256,0.08,10,0.131477356
7,256,0.08,11,0.131477356
7,256,0.08,12,0.131477356
7,256,0.08,13,0.131477356
7,256,0.08,14,0.131477356
7,256,0.08,15,0.131477356
7,256,0.08,16,0.131477356
7,256,0.08,17,0.131477356
7,256,0.08,18,0.131477356
7,256,0.08,19,0.131477356
7,256,0.08,20,0.131477356
7,512,0.08,2,0.1964073181
7,512,0.08,3,0.145108223
7,512,0.08,4,0.115486145
7,512,0.08,5,0.0950899124
7,512,0.08,6,0.0739555359
7,512,0.08,7,0.0808639526
7,512,0.08,8,0.1303949356
7,512,0.08,9,0.1156730652
7,512,0.08,10,0.1156730652
7,512,0.08,11,0.1156730652
7,512,0.08,12,0.1156730652
7,512,0.08,13,0.1156730652
7,512,0.08,14,0.1156730652
7,512,0.08,15,0.1156730652
7,512,0.08,16,0.1156730652
7,512,0.08,17,0.1156730652
7,512,0.08,18,0.1156730652
7,512,0.08,19,0.1156730652
7,512,0.08,20,0.1156730652
7,1024,0.08,2,0.2049865723
7,1024,0.08,3,0.1405096054
7,1024,0.08,4,0.1112976074
7,1024,0.08,5,0.0800094604
7,1024,0.08,6,0.0516061783
7,1024,0.08,7,0.046046257
7,1024,0.08,8,0.0807447433
7,1024,0.08,9,0.116109848
7,1024,0.08,10,0.1096286774
7,1024,0.08,11,0.1096286774
7,1024,0.08,12,0.1096286774
7,1024,0.08,13,0.1096286774
7,1024,0.08,14,0.1096286774
7,1024,0.08,15,0.1096286774
7,1024,0.08,16,0.1096286774
7,1024,0.08,17,0.1096286774
7,1024,0.08,18,0.1096286774
7,1024,0.08,19,0.1096286774
7,1024,0.08,20,0.1096286774
7,2048,0.08,2,0.2260255814
7,2048,0.08,3,0.1368551254
7,2048,0.08,4,0.1076049805
7,2048,0.08,5,0.0817756653
7,2048,0.08,6,0.0497779846
7,2048,0.08,7,0.0424671173
7,2048,0.08,8,0.0441617966
7,2048,0.08,9,0.0847177505
7,2048,0.08,10,0.0977907181
7,2048,0.08,11,0.0980834961
7,2048,0.08,12,0.0980834961
7,2048,0.08,13,0.0980834961
7,2048,0.08,14,0.0980834961
7,2048,0.08,15,0.0980834961
7,2048,0.08,16,0.0980834961
7,2048,0.08,17,0.0980834961
7,2048,0.08,18,0.0980834961
7,2048,0.08,19,0.0980834961
7,2048,0.08,20,0.0980834961
7,4096,0.08,2,0.2506408691
7,4096,0.08,3,0.1516094208
7,4096,0.08,4,0.0922784805
7,4096,0.08,5,0.0866518021
7,4096,0.08,6,0.0519971848
7,4096,0.08,7,0.03855896
7,4096,0.08,8,0.0264472961
7,4096,0.08,9,0.0316705704
7,4096,0.08,10,0.0597753525
7,4096,0.08,11,0.0935277939
7,8192,0.08,2,0.2262811661
7,8192,0.08,3,0.1458320618
7,8192,0.08,4,0.0967960358
7,8192,0.08,5,0.0776586533
7,8192,0.08,6,0.0516681671
7,8192,0.08,7,0.0320415497
7,8192,0.08,8,0.0260305405
7,8192,0.08,9,0.0226860046
7,8192,0.08,10,0.0227117538
7,8192,0.08,11,0.0521965027
7,16384,0.08,2,0.2397241592
7,16384,0.08,3,0.136713028
7,16384,0.08,4,0.0918750763
7,16384,0.08,5,0.0785732269
7,16384,0.08,6,0.0460596085
7,16384,0.08,7,0.031826973
7,16384,0.08,8,0.0258712769
7,16384,0.08,9,0.0204305649
7,16384,0.08,10,0.0142383575
7,32768,0.08,2,0.250328064
7,32768,0.08,3,0.1289014816
7,32768,0.08,4,0.0960884094
7,32768,0.08,5,0.0839233398
7,32768,0.08,6,0.0451583862
7,32768,0.08,7,0.0382003784
7,32768,0.08,8,0.0281009674
7,32768,0.08,9,0.0161724091
7,64,0.1,2,0.1771268845
7,64,0.1,3,0.1513442993
7,64,0.1,4,0.1895036697
7,64,0.1,5,0.1916217804
7,64,0.1,6,0.2425489426
7,64,0.1,7,0.2425489426
7,64,0.1,8,0.2425489426
7,64,0.1,9,0.2425489426
7,64,0.1,10,0.2425489426
7,64,0.1,11,0.2425489426
7,64,0.1,12,0.2425489426
7,64,0.1,13,0.2425489426
7,64,0.1,14,0.2425489426
7,64,0.1,15,0.2425489426
7,64,0.1,16,0.2425489426
7,64,0.1,17,0.2425489426
7,64,0.1,18,0.2425489426
7,64,0.1,19,0.2425489426
7,64,0.1,20,0.2425489426
7,128,0.1,2,0.1853494644
7,128,0.1,3,0.1329145432
7,128,0.1,4,0.1109733582
7,128,0.1,5,0.2311487198
7,128,0.1,6,0.1665868759
7,128,0.1,7,0.1801233292
7,128,0.1,8,0.1801233292
7,128,0.1,9,0.1801233292
7,128,0.1,10,0.1801233292
7,128,0.1,11,0.1801233292
7,128,0.1,12,0.1801233292
7,128,0.1,13,0.1801233292
7,128,0.1,14,0.1801233292
7,128,0.1,15,0.1801233292
7,128,0.1,16,0.1801233292
7,128,0.1,17,0.1801233292
7,128,0.1,18,0.1801233292
7,128,0.1,19,0.1801233292
7,128,0.1,20,0.1801233292
7,256,0.1,2,0.2095899582
7,256,0.1,3,0.1161279678
7,256,0.1,4,0.1315793991
7,256,0.1,5,0.1220827103
7,256,0.1,6,0.1147785187
7,256,0.1,7,0.1724281311
7,256,0.1,8,0.1577234268
7,256,0.1,9,0.1577234268
7,256,0.1,10,0.1577234268
7,256,0.1,11,0.1577234268
7,256,0.1,12,0.1577234268
7,256,0.1,13,0.1577234268
7,256,0.1,14,0.1577234268
7,256,0.1,15,0.1577234268
7,256,0.1,16,0.1577234268
7,256,0.1,17,0.1577234268
7,256,0.1,18,0.1577234268
7,256,0.1,19,0.1577234268
7,256,0.1,20,0.1577234268
7,512,0.1,2,0.2553710938
7,512,0.1,3,0.126452446
7,512,0.1,4,0.1239356995
7,512,0.1,5,0.0800485611
7,512,0.1,6,0.0556097031
7,512,0.1,7,0.1151742935
7,512,0.1,8,0.1373929977
7,512,0.1,9,0.1370582581
7,512,0.1,10,0.1370582581
